label,model,EbN0_dB,blocks,block_errors,BLER,BLER_CI95_low,BLER_CI95_high,bit_errors_info,BER,avg_iterations,avg_iteration_se,avg_success_iterations,max_iterations_observed,fraction_reaching_max_iterations,undetected_errors,syndrome_pass_count,convergence_failures,channel_saturation_count,q_sub_saturation_count,min_input_clip_count,app_add_saturation_count,saturation_block_fraction,saturation_events_per_block,saturation_error_blocks,saturation_clean_blocks,saturation_error_events,saturation_clean_events,expected_core_cycles,worst_configured_core_cycles,stage,profile,candidate,w_CH,w_APP,w_q,w_M,channel_gain,beta,beta_equiv,layer_order,requested_stop_errors,requested_stop_blocks,requested_stop_completed,iteration_boundary_cycles
F_g8.0_b5,fixed,4.9,4,0,0.00000000,0.00000000,0.48989084,0,0.0000000000,5.250000,0.250000,5.250000,6,0.000000,0,4,0,34674,9,100153,18295,1.000000,38282.750000,0,4,0,153131,372.750,852,beta_scale_calibration,BG1_first4_high_rate,F,6,8,8,6,8.0,5,0.625000,0-2-1-3,200,4,True,71
F_g8.0_b6,fixed,4.9,4,0,0.00000000,0.00000000,0.48989084,0,0.0000000000,6.000000,0.408248,6.000000,7,0.000000,0,4,0,34674,37,124586,36652,1.000000,48987.250000,0,4,0,195949,426.000,852,beta_scale_calibration,BG1_first4_high_rate,F,6,8,8,6,8.0,6,0.750000,0-2-1-3,200,4,True,71
F_g8.0_b7,fixed,4.9,4,0,0.00000000,0.00000000,0.48989084,0,0.0000000000,7.000000,0.408248,7.000000,8,0.000000,0,4,0,34674,9,120133,24459,1.000000,44818.750000,0,4,0,179275,497.000,852,beta_scale_calibration,BG1_first4_high_rate,F,6,8,8,6,8.0,7,0.875000,0-2-1-3,200,4,True,71
G_g0.5_b0,fixed,4.9,4,0,0.00000000,0.00000000,0.48989084,0,0.0000000000,4.750000,0.250000,4.750000,5,0.000000,0,4,0,0,0,0,0,0.000000,0.000000,0,0,0,0,337.250,852,beta_scale_calibration,BG1_first4_high_rate,G,6,9,9,7,0.5,0,0.000000,0-2-1-3,200,4,True,71
G_g0.5_b1,fixed,4.9,4,4,1.00000000,0.51010916,1.00000000,158,0.0046756629,12.000000,0.000000,0.000000,12,1.000000,0,0,4,0,0,0,0,0.000000,0.000000,0,0,0,0,852.000,852,beta_scale_calibration,BG1_first4_high_rate,G,6,9,9,7,0.5,1,2.000000,0-2-1-3,200,4,True,71
G_g0.5_b2,fixed,4.9,4,4,1.00000000,0.51010916,1.00000000,134,0.0039654356,12.000000,0.000000,0.000000,12,1.000000,0,0,4,0,0,0,0,0.000000,0.000000,0,0,0,0,852.000,852,beta_scale_calibration,BG1_first4_high_rate,G,6,9,9,7,0.5,2,4.000000,0-2-1-3,200,4,True,71
G_g0.5_b3,fixed,4.9,4,4,1.00000000,0.51010916,1.00000000,134,0.0039654356,12.000000,0.000000,0.000000,12,1.000000,0,0,4,0,0,0,0,0.000000,0.000000,0,0,0,0,852.000,852,beta_scale_calibration,BG1_first4_high_rate,G,6,9,9,7,0.5,3,6.000000,0-2-1-3,200,4,True,71
G_g0.5_b4,fixed,4.9,4,4,1.00000000,0.51010916,1.00000000,134,0.0039654356,12.000000,0.000000,0.000000,12,1.000000,0,0,4,0,0,0,0,0.000000,0.000000,0,0,0,0,852.000,852,beta_scale_calibration,BG1_first4_high_rate,G,6,9,9,7,0.5,4,8.000000,0-2-1-3,200,4,True,71
G_g0.5_b5,fixed,4.9,4,4,1.00000000,0.51010916,1.00000000,134,0.0039654356,12.000000,0.000000,0.000000,12,1.000000,0,0,4,0,0,0,0,0.000000,0.000000,0,0,0,0,852.000,852,beta_scale_calibration,BG1_first4_high_rate,G,6,9,9,7,0.5,5,10.000000,0-2-1-3,200,4,True,71
G_g0.5_b6,fixed,4.9,4,4,1.00000000,0.51010916,1.00000000,134,0.0039654356,12.000000,0.000000,0.000000,12,1.000000,0,0,4,0,0,0,0,0.000000,0.000000,0,0,0,0,852.000,852,beta_scale_calibration,BG1_first4_high_rate,G,6,9,9,7,0.5,6,12.000000,0-2-1-3,200,4,True,71
G_g0.5_b7,fixed,4.9,4,4,1.00000000,0.51010916,1.00000000,134,0.0039654356,12.000000,0.000000,0.000000,12,1.000000,0,0,4,0,0,0,0,0.000000,0.000000,0,0,0,0,852.000,852,beta_scale_calibration,BG1_first4_high_rate,G,6,9,9,7,0.5,7,14.000000,0-2-1-3,200,4,True,71
G_g0.75_b0,fixed,4.9,4,0,0.00000000,0.00000000,0.48989084,0,0.0000000000,4.500000,0.288675,4.500000,5,0.000000,0,4,0,0,0,0,0,0.000000,0.000000,0,0,0,0,319.500,852,beta_scale_calibration,BG1_first4_high_rate,G,6,9,9,7,0.75,0,0.000000,0-2-1-3,200,4,True,71
G_g0.75_b1,fixed,4.9,4,3,0.75000000,0.30064184,0.95441274,76,0.0022490530,11.500000,0.500000,10.000000,12,0.750000,0,1,3,0,0,0,0,0.000000,0.000000,0,0,0,0,816.500,852,beta_scale_calibration,BG1_first4_high_rate,G,6,9,9,7,0.75,1,1.333333,0-2-1-3,200,4,True,71
G_g0.75_b2,fixed,4.9,4,4,1.00000000,0.51010916,1.00000000,180,0.0053267045,12.000000,0.000000,0.000000,12,1.000000,0,0,4,0,0,0,0,0.000000,0.000000,0,0,0,0,852.000,852,beta_scale_calibration,BG1_first4_high_rate,G,6,9,9,7,0.75,2,2.666667,0-2-1-3,200,4,True,71
G_g0.75_b3,fixed,4.9,4,4,1.00000000,0.51010916,1.00000000,167,0.0049419981,12.000000,0.000000,0.000000,12,1.000000,0,0,4,0,0,0,0,0.000000,0.000000,0,0,0,0,852.000,852,beta_scale_calibration,BG1_first4_high_rate,G,6,9,9,7,0.75,3,4.000000,0-2-1-3,200,4,True,71
G_g0.75_b4,fixed,4.9,4,4,1.00000000,0.51010916,1.00000000,166,0.0049124053,12.000000,0.000000,0.000000,12,1.000000,0,0,4,0,0,0,0,0.000000,0.000000,0,0,0,0,852.000,852,beta_scale_calibration,BG1_first4_high_rate,G,6,9,9,7,0.75,4,5.333333,0-2-1-3,200,4,True,71
G_g0.75_b5,fixed,4.9,4,4,1.00000000,0.51010916,1.00000000,166,0.0049124053,12.000000,0.000000,0.000000,12,1.000000,0,0,4,0,0,0,0,0.000000,0.000000,0,0,0,0,852.000,852,beta_scale_calibration,BG1_first4_high_rate,G,6,9,9,7,0.75,5,6.666667,0-2-1-3,200,4,True,71
G_g0.75_b6,fixed,4.9,4,4,1.00000000,0.51010916,1.00000000,166,0.0049124053,12.000000,0.000000,0.000000,12,1.000000,0,0,4,0,0,0,0,0.000000,0.000000,0,0,0,0,852.000,852,beta_scale_calibration,BG1_first4_high_rate,G,6,9,9,7,0.75,6,8.000000,0-2-1-3,200,4,True,71
G_g0.75_b7,fixed,4.9,4,4,1.00000000,0.51010916,1.00000000,166,0.0049124053,12.000000,0.000000,0.000000,12,1.000000,0,0,4,0,0,0,0,0.000000,0.000000,0,0,0,0,852.000,852,beta_scale_calibration,BG1_first4_high_rate,G,6,9,9,7,0.75,7,9.333333,0-2-1-3,200,4,True,71
G_g1.0_b0,fixed,4.9,4,0,0.00000000,0.00000000,0.48989084,0,0.0000000000,4.250000,0.250000,4.250000,5,0.000000,0,4,0,2,0,0,0,0.250000,0.500000,0,1,0,2,301.750,852,beta_scale_calibration,BG1_first4_high_rate,G,6,9,9,7,1.0,0,0.000000,0-2-1-3,200,4,True,71
G_g1.0_b1,fixed,4.9,4,0,0.00000000,0.00000000,0.48989084,0,0.0000000000,6.000000,0.408248,6.000000,7,0.000000,0,4,0,2,0,0,0,0.250000,0.500000,0,1,0,2,426.000,852,beta_scale_calibration,BG1_first4_high_rate,G,6,9,9,7,1.0,1,1.000000,0-2-1-3,200,4,True,71
G_g1.0_b2,fixed,4.9,4,4,1.00000000,0.51010916,1.00000000,234,0.0069247159,12.000000,0.000000,0.000000,12,1.000000,0,0,4,2,0,0,0,0.250000,0.500000,1,0,2,0,852.000,852,beta_scale_calibration,BG1_first4_high_rate,G,6,9,9,7,1.0,2,2.000000,0-2-1-3,200,4,True,71
G_g1.0_b3,fixed,4.9,4,4,1.00000000,0.51010916,1.00000000,200,0.0059185606,12.000000,0.000000,0.000000,12,1.000000,0,0,4,2,0,0,0,0.250000,0.500000,1,0,2,0,852.000,852,beta_scale_calibration,BG1_first4_high_rate,G,6,9,9,7,1.0,3,3.000000,0-2-1-3,200,4,True,71
G_g1.0_b4,fixed,4.9,4,4,1.00000000,0.51010916,1.00000000,190,0.0056226326,12.000000,0.000000,0.000000,12,1.000000,0,0,4,2,0,0,0,0.250000,0.500000,1,0,2,0,852.000,852,beta_scale_calibration,BG1_first4_high_rate,G,6,9,9,7,1.0,4,4.000000,0-2-1-3,200,4,True,71
G_g1.0_b5,fixed,4.9,4,4,1.00000000,0.51010916,1.00000000,189,0.0055930398,12.000000,0.000000,0.000000,12,1.000000,0,0,4,2,0,0,0,0.250000,0.500000,1,0,2,0,852.000,852,beta_scale_calibration,BG1_first4_high_rate,G,6,9,9,7,1.0,5,5.000000,0-2-1-3,200,4,True,71
G_g1.0_b6,fixed,4.9,4,4,1.00000000,0.51010916,1.00000000,189,0.0055930398,12.000000,0.000000,0.000000,12,1.000000,0,0,4,2,0,0,0,0.250000,0.500000,1,0,2,0,852.000,852,beta_scale_calibration,BG1_first4_high_rate,G,6,9,9,7,1.0,6,6.000000,0-2-1-3,200,4,True,71
G_g1.0_b7,fixed,4.9,4,4,1.00000000,0.51010916,1.00000000,189,0.0055930398,12.000000,0.000000,0.000000,12,1.000000,0,0,4,2,0,0,0,0.250000,0.500000,1,0,2,0,852.000,852,beta_scale_calibration,BG1_first4_high_rate,G,6,9,9,7,1.0,7,7.000000,0-2-1-3,200,4,True,71
G_g1.21_b0,fixed,4.9,4,0,0.00000000,0.00000000,0.48989084,0,0.0000000000,4.250000,0.250000,4.250000,5,0.000000,0,4,0,33,0,0,0,1.000000,8.250000,0,4,0,33,301.750,852,beta_scale_calibration,BG1_first4_high_rate,G,6,9,9,7,1.21,0,0.000000,0-2-1-3,200,4,True,71
G_g1.21_b1,fixed,4.9,4,0,0.00000000,0.00000000,0.48989084,0,0.0000000000,5.250000,0.250000,5.250000,6,0.000000,0,4,0,33,0,0,0,1.000000,8.250000,0,4,0,33,372.750,852,beta_scale_calibration,BG1_first4_high_rate,G,6,9,9,7,1.21,1,0.826446,0-2-1-3,200,4,True,71
G_g1.21_b2,fixed,4.9,4,4,1.00000000,0.51010916,1.00000000,263,0.0077829072,12.000000,0.000000,0.000000,12,1.000000,0,0,4,33,0,0,0,1.000000,8.250000,4,0,33,0,852.000,852,beta_scale_calibration,BG1_first4_high_rate,G,6,9,9,7,1.21,2,1.652893,0-2-1-3,200,4,True,71
G_g1.21_b3,fixed,4.9,4,4,1.00000000,0.51010916,1.00000000,226,0.0066879735,12.000000,0.000000,0.000000,12,1.000000,0,0,4,33,0,0,0,1.000000,8.250000,4,0,33,0,852.000,852,beta_scale_calibration,BG1_first4_high_rate,G,6,9,9,7,1.21,3,2.479339,0-2-1-3,200,4,True,71
G_g1.21_b4,fixed,4.9,4,4,1.00000000,0.51010916,1.00000000,204,0.0060369318,12.000000,0.000000,0.000000,12,1.000000,0,0,4,33,0,0,0,1.000000,8.250000,4,0,33,0,852.000,852,beta_scale_calibration,BG1_first4_high_rate,G,6,9,9,7,1.21,4,3.305785,0-2-1-3,200,4,True,71
G_g1.21_b5,fixed,4.9,4,4,1.00000000,0.51010916,1.00000000,199,0.0058889678,12.000000,0.000000,0.000000,12,1.000000,0,0,4,33,0,0,0,1.000000,8.250000,4,0,33,0,852.000,852,beta_scale_calibration,BG1_first4_high_rate,G,6,9,9,7,1.21,5,4.132231,0-2-1-3,200,4,True,71
G_g1.21_b6,fixed,4.9,4,4,1.00000000,0.51010916,1.00000000,198,0.0058593750,12.000000,0.000000,0.000000,12,1.000000,0,0,4,33,0,0,0,1.000000,8.250000,4,0,33,0,852.000,852,beta_scale_calibration,BG1_first4_high_rate,G,6,9,9,7,1.21,6,4.958678,0-2-1-3,200,4,True,71
G_g1.21_b7,fixed,4.9,4,4,1.00000000,0.51010916,1.00000000,198,0.0058593750,12.000000,0.000000,0.000000,12,1.000000,0,0,4,33,0,0,0,1.000000,8.250000,4,0,33,0,852.000,852,beta_scale_calibration,BG1_first4_high_rate,G,6,9,9,7,1.21,7,5.785124,0-2-1-3,200,4,True,71
G_g1.417_b0,fixed,4.9,4,0,0.00000000,0.00000000,0.48989084,0,0.0000000000,4.250000,0.250000,4.250000,5,0.000000,0,4,0,419,0,0,0,1.000000,104.750000,0,4,0,419,301.750,852,beta_scale_calibration,BG1_first4_high_rate,G,6,9,9,7,1.417,0,0.000000,0-2-1-3,200,4,True,71
G_g1.417_b1,fixed,4.9,4,0,0.00000000,0.00000000,0.48989084,0,0.0000000000,4.250000,0.250000,4.250000,5,0.000000,0,4,0,419,0,0,0,1.000000,104.750000,0,4,0,419,301.750,852,beta_scale_calibration,BG1_first4_high_rate,G,6,9,9,7,1.417,1,0.705716,0-2-1-3,200,4,True,71
G_g1.417_b2,fixed,4.9,4,3,0.75000000,0.30064184,0.95441274,164,0.0048532197,12.000000,0.000000,12.000000,12,1.000000,0,1,3,419,0,0,0,1.000000,104.750000,3,1,316,103,852.000,852,beta_scale_calibration,BG1_first4_high_rate,G,6,9,9,7,1.417,2,1.411433,0-2-1-3,200,4,True,71
G_g1.417_b3,fixed,4.9,4,4,1.00000000,0.51010916,1.00000000,257,0.0076053504,12.000000,0.000000,0.000000,12,1.000000,0,0,4,419,0,0,0,1.000000,104.750000,4,0,419,0,852.000,852,beta_scale_calibration,BG1_first4_high_rate,G,6,9,9,7,1.417,3,2.117149,0-2-1-3,200,4,True,71
G_g1.417_b4,fixed,4.9,4,4,1.00000000,0.51010916,1.00000000,225,0.0066583807,12.000000,0.000000,0.000000,12,1.000000,0,0,4,419,0,0,0,1.000000,104.750000,4,0,419,0,852.000,852,beta_scale_calibration,BG1_first4_high_rate,G,6,9,9,7,1.417,4,2.822865,0-2-1-3,200,4,True,71
G_g1.417_b5,fixed,4.9,4,4,1.00000000,0.51010916,1.00000000,214,0.0063328598,12.000000,0.000000,0.000000,12,1.000000,0,0,4,419,0,0,0,1.000000,104.750000,4,0,419,0,852.000,852,beta_scale_calibration,BG1_first4_high_rate,G,6,9,9,7,1.417,5,3.528582,0-2-1-3,200,4,True,71
G_g1.417_b6,fixed,4.9,4,4,1.00000000,0.51010916,1.00000000,211,0.0062440814,12.000000,0.000000,0.000000,12,1.000000,0,0,4,419,0,0,0,1.000000,104.750000,4,0,419,0,852.000,852,beta_scale_calibration,BG1_first4_high_rate,G,6,9,9,7,1.417,6,4.234298,0-2-1-3,200,4,True,71
G_g1.417_b7,fixed,4.9,4,4,1.00000000,0.51010916,1.00000000,210,0.0062144886,12.000000,0.000000,0.000000,12,1.000000,0,0,4,419,0,0,0,1.000000,104.750000,4,0,419,0,852.000,852,beta_scale_calibration,BG1_first4_high_rate,G,6,9,9,7,1.417,7,4.940014,0-2-1-3,200,4,True,71
G_g1.5_b0,fixed,4.9,4,0,0.00000000,0.00000000,0.48989084,0,0.0000000000,4.250000,0.250000,4.250000,5,0.000000,0,4,0,788,0,0,0,1.000000,197.000000,0,4,0,788,301.750,852,beta_scale_calibration,BG1_first4_high_rate,G,6,9,9,7,1.5,0,0.000000,0-2-1-3,200,4,True,71
G_g1.5_b1,fixed,4.9,4,0,0.00000000,0.00000000,0.48989084,0,0.0000000000,4.000000,0.000000,4.000000,4,0.000000,0,4,0,788,0,0,0,1.000000,197.000000,0,4,0,788,284.000,852,beta_scale_calibration,BG1_first4_high_rate,G,6,9,9,7,1.5,1,0.666667,0-2-1-3,200,4,True,71
G_g1.5_b2,fixed,4.9,4,3,0.75000000,0.30064184,0.95441274,30,0.0008877841,11.250000,0.750000,9.000000,12,0.750000,0,1,3,788,0,0,0,1.000000,197.000000,3,1,596,192,798.750,852,beta_scale_calibration,BG1_first4_high_rate,G,6,9,9,7,1.5,2,1.333333,0-2-1-3,200,4,True,71
G_g1.5_b3,fixed,4.9,4,4,1.00000000,0.51010916,1.00000000,269,0.0079604640,12.000000,0.000000,0.000000,12,1.000000,0,0,4,788,0,0,0,1.000000,197.000000,4,0,788,0,852.000,852,beta_scale_calibration,BG1_first4_high_rate,G,6,9,9,7,1.5,3,2.000000,0-2-1-3,200,4,True,71
G_g1.5_b4,fixed,4.9,4,4,1.00000000,0.51010916,1.00000000,236,0.0069839015,12.000000,0.000000,0.000000,12,1.000000,0,0,4,788,0,0,0,1.000000,197.000000,4,0,788,0,852.000,852,beta_scale_calibration,BG1_first4_high_rate,G,6,9,9,7,1.5,4,2.666667,0-2-1-3,200,4,True,71
G_g1.5_b5,fixed,4.9,4,4,1.00000000,0.51010916,1.00000000,219,0.0064808239,12.000000,0.000000,0.000000,12,1.000000,0,0,4,788,0,0,0,1.000000,197.000000,4,0,788,0,852.000,852,beta_scale_calibration,BG1_first4_high_rate,G,6,9,9,7,1.5,5,3.333333,0-2-1-3,200,4,True,71
G_g1.5_b6,fixed,4.9,4,4,1.00000000,0.51010916,1.00000000,215,0.0063624527,12.000000,0.000000,0.000000,12,1.000000,0,0,4,788,0,0,0,1.000000,197.000000,4,0,788,0,852.000,852,beta_scale_calibration,BG1_first4_high_rate,G,6,9,9,7,1.5,6,4.000000,0-2-1-3,200,4,True,71
G_g1.5_b7,fixed,4.9,4,4,1.00000000,0.51010916,1.00000000,213,0.0063032670,12.000000,0.000000,0.000000,12,1.000000,0,0,4,788,0,0,0,1.000000,197.000000,4,0,788,0,852.000,852,beta_scale_calibration,BG1_first4_high_rate,G,6,9,9,7,1.5,7,4.666667,0-2-1-3,200,4,True,71
G_g1.659_b0,fixed,4.9,4,0,0.00000000,0.00000000,0.48989084,0,0.0000000000,4.250000,0.250000,4.250000,5,0.000000,0,4,0,2007,0,0,0,1.000000,501.750000,0,4,0,2007,301.750,852,beta_scale_calibration,BG1_first4_high_rate,G,6,9,9,7,1.659,0,0.000000,0-2-1-3,200,4,True,71
G_g1.659_b1,fixed,4.9,4,0,0.00000000,0.00000000,0.48989084,0,0.0000000000,4.500000,0.288675,4.500000,5,0.000000,0,4,0,2007,0,0,0,1.000000,501.750000,0,4,0,2007,319.500,852,beta_scale_calibration,BG1_first4_high_rate,G,6,9,9,7,1.659,1,0.602773,0-2-1-3,200,4,True,71
G_g1.659_b2,fixed,4.9,4,0,0.00000000,0.00000000,0.48989084,0,0.0000000000,8.500000,0.645497,8.500000,10,0.000000,0,4,0,2007,0,0,0,1.000000,501.750000,0,4,0,2007,603.500,852,beta_scale_calibration,BG1_first4_high_rate,G,6,9,9,7,1.659,2,1.205546,0-2-1-3,200,4,True,71
G_g1.659_b3,fixed,4.9,4,4,1.00000000,0.51010916,1.00000000,288,0.0085227273,12.000000,0.000000,0.000000,12,1.000000,0,0,4,2007,0,0,0,1.000000,501.750000,4,0,2007,0,852.000,852,beta_scale_calibration,BG1_first4_high_rate,G,6,9,9,7,1.659,3,1.808318,0-2-1-3,200,4,True,71
G_g1.659_b4,fixed,4.9,4,4,1.00000000,0.51010916,1.00000000,252,0.0074573864,12.000000,0.000000,0.000000,12,1.000000,0,0,4,2007,0,0,0,1.000000,501.750000,4,0,2007,0,852.000,852,beta_scale_calibration,BG1_first4_high_rate,G,6,9,9,7,1.659,4,2.411091,0-2-1-3,200,4,True,71
G_g1.659_b5,fixed,4.9,4,4,1.00000000,0.51010916,1.00000000,228,0.0067471591,12.000000,0.000000,0.000000,12,1.000000,0,0,4,2007,0,0,0,1.000000,501.750000,4,0,2007,0,852.000,852,beta_scale_calibration,BG1_first4_high_rate,G,6,9,9,7,1.659,5,3.013864,0-2-1-3,200,4,True,71
G_g1.659_b6,fixed,4.9,4,4,1.00000000,0.51010916,1.00000000,219,0.0064808239,12.000000,0.000000,0.000000,12,1.000000,0,0,4,2007,0,0,0,1.000000,501.750000,4,0,2007,0,852.000,852,beta_scale_calibration,BG1_first4_high_rate,G,6,9,9,7,1.659,6,3.616637,0-2-1-3,200,4,True,71
G_g1.659_b7,fixed,4.9,4,4,1.00000000,0.51010916,1.00000000,217,0.0064216383,12.000000,0.000000,0.000000,12,1.000000,0,0,4,2007,0,0,0,1.000000,501.750000,4,0,2007,0,852.000,852,beta_scale_calibration,BG1_first4_high_rate,G,6,9,9,7,1.659,7,4.219409,0-2-1-3,200,4,True,71
G_g1.83_b0,fixed,4.9,4,0,0.00000000,0.00000000,0.48989084,0,0.0000000000,4.250000,0.250000,4.250000,5,0.000000,0,4,0,4011,0,0,0,1.000000,1002.750000,0,4,0,4011,301.750,852,beta_scale_calibration,BG1_first4_high_rate,G,6,9,9,7,1.83,0,0.000000,0-2-1-3,200,4,True,71
G_g1.83_b1,fixed,4.9,4,0,0.00000000,0.00000000,0.48989084,0,0.0000000000,4.250000,0.250000,4.250000,5,0.000000,0,4,0,4011,0,0,0,1.000000,1002.750000,0,4,0,4011,301.750,852,beta_scale_calibration,BG1_first4_high_rate,G,6,9,9,7,1.83,1,0.546448,0-2-1-3,200,4,True,71
G_g1.83_b2,fixed,4.9,4,0,0.00000000,0.00000000,0.48989084,0,0.0000000000,7.000000,0.408248,7.000000,8,0.000000,0,4,0,4011,0,0,0,1.000000,1002.750000,0,4,0,4011,497.000,852,beta_scale_calibration,BG1_first4_high_rate,G,6,9,9,7,1.83,2,1.092896,0-2-1-3,200,4,True,71
G_g1.83_b3,fixed,4.9,4,4,1.00000000,0.51010916,1.00000000,290,0.0085819129,12.000000,0.000000,0.000000,12,1.000000,0,0,4,4011,0,0,0,1.000000,1002.750000,4,0,4011,0,852.000,852,beta_scale_calibration,BG1_first4_high_rate,G,6,9,9,7,1.83,3,1.639344,0-2-1-3,200,4,True,71
G_g1.83_b4,fixed,4.9,4,4,1.00000000,0.51010916,1.00000000,266,0.0078716856,12.000000,0.000000,0.000000,12,1.000000,0,0,4,4011,0,0,0,1.000000,1002.750000,4,0,4011,0,852.000,852,beta_scale_calibration,BG1_first4_high_rate,G,6,9,9,7,1.83,4,2.185792,0-2-1-3,200,4,True,71
G_g1.83_b5,fixed,4.9,4,4,1.00000000,0.51010916,1.00000000,242,0.0071614583,12.000000,0.000000,0.000000,12,1.000000,0,0,4,4011,0,0,0,1.000000,1002.750000,4,0,4011,0,852.000,852,beta_scale_calibration,BG1_first4_high_rate,G,6,9,9,7,1.83,5,2.732240,0-2-1-3,200,4,True,71
G_g1.83_b6,fixed,4.9,4,4,1.00000000,0.51010916,1.00000000,228,0.0067471591,12.000000,0.000000,0.000000,12,1.000000,0,0,4,4011,0,0,0,1.000000,1002.750000,4,0,4011,0,852.000,852,beta_scale_calibration,BG1_first4_high_rate,G,6,9,9,7,1.83,6,3.278689,0-2-1-3,200,4,True,71
G_g1.83_b7,fixed,4.9,4,4,1.00000000,0.51010916,1.00000000,221,0.0065400095,12.000000,0.000000,0.000000,12,1.000000,0,0,4,4011,0,0,0,1.000000,1002.750000,4,0,4011,0,852.000,852,beta_scale_calibration,BG1_first4_high_rate,G,6,9,9,7,1.83,7,3.825137,0-2-1-3,200,4,True,71
G_g2.0_b0,fixed,4.9,4,0,0.00000000,0.00000000,0.48989084,0,0.0000000000,4.250000,0.250000,4.250000,5,0.000000,0,4,0,6513,0,0,0,1.000000,1628.250000,0,4,0,6513,301.750,852,beta_scale_calibration,BG1_first4_high_rate,G,6,9,9,7,2.0,0,0.000000,0-2-1-3,200,4,True,71
G_g2.0_b1,fixed,4.9,4,0,0.00000000,0.00000000,0.48989084,0,0.0000000000,4.000000,0.000000,4.000000,4,0.000000,0,4,0,6513,0,0,0,1.000000,1628.250000,0,4,0,6513,284.000,852,beta_scale_calibration,BG1_first4_high_rate,G,6,9,9,7,2.0,1,0.500000,0-2-1-3,200,4,True,71
G_g2.0_b2,fixed,4.9,4,0,0.00000000,0.00000000,0.48989084,0,0.0000000000,6.000000,0.408248,6.000000,7,0.000000,0,4,0,6513,0,0,0,1.000000,1628.250000,0,4,0,6513,426.000,852,beta_scale_calibration,BG1_first4_high_rate,G,6,9,9,7,2.0,2,1.000000,0-2-1-3,200,4,True,71
G_g2.0_b3,fixed,4.9,4,4,1.00000000,0.51010916,1.00000000,261,0.0077237216,12.000000,0.000000,0.000000,12,1.000000,0,0,4,6513,0,0,0,1.000000,1628.250000,4,0,6513,0,852.000,852,beta_scale_calibration,BG1_first4_high_rate,G,6,9,9,7,2.0,3,1.500000,0-2-1-3,200,4,True,71
G_g2.0_b4,fixed,4.9,4,4,1.00000000,0.51010916,1.00000000,283,0.0083747633,12.000000,0.000000,0.000000,12,1.000000,0,0,4,6513,0,0,0,1.000000,1628.250000,4,0,6513,0,852.000,852,beta_scale_calibration,BG1_first4_high_rate,G,6,9,9,7,2.0,4,2.000000,0-2-1-3,200,4,True,71
G_g2.0_b5,fixed,4.9,4,4,1.00000000,0.51010916,1.00000000,256,0.0075757576,12.000000,0.000000,0.000000,12,1.000000,0,0,4,6513,0,0,0,1.000000,1628.250000,4,0,6513,0,852.000,852,beta_scale_calibration,BG1_first4_high_rate,G,6,9,9,7,2.0,5,2.500000,0-2-1-3,200,4,True,71
G_g2.0_b6,fixed,4.9,4,4,1.00000000,0.51010916,1.00000000,234,0.0069247159,12.000000,0.000000,0.000000,12,1.000000,0,0,4,6513,0,0,0,1.000000,1628.250000,4,0,6513,0,852.000,852,beta_scale_calibration,BG1_first4_high_rate,G,6,9,9,7,2.0,6,3.000000,0-2-1-3,200,4,True,71
G_g2.0_b7,fixed,4.9,4,4,1.00000000,0.51010916,1.00000000,227,0.0067175663,12.000000,0.000000,0.000000,12,1.000000,0,0,4,6513,0,0,0,1.000000,1628.250000,4,0,6513,0,852.000,852,beta_scale_calibration,BG1_first4_high_rate,G,6,9,9,7,2.0,7,3.500000,0-2-1-3,200,4,True,71
G_g2.212_b0,fixed,4.9,4,0,0.00000000,0.00000000,0.48989084,0,0.0000000000,4.500000,0.500000,4.500000,6,0.000000,0,4,0,9941,0,1098,0,1.000000,2759.750000,0,4,0,11039,319.500,852,beta_scale_calibration,BG1_first4_high_rate,G,6,9,9,7,2.212,0,0.000000,0-2-1-3,200,4,True,71
G_g2.212_b1,fixed,4.9,4,0,0.00000000,0.00000000,0.48989084,0,0.0000000000,4.250000,0.250000,4.250000,5,0.000000,0,4,0,9941,0,0,0,1.000000,2485.250000,0,4,0,9941,301.750,852,beta_scale_calibration,BG1_first4_high_rate,G,6,9,9,7,2.212,1,0.452080,0-2-1-3,200,4,True,71
G_g2.212_b2,fixed,4.9,4,0,0.00000000,0.00000000,0.48989084,0,0.0000000000,5.250000,0.250000,5.250000,6,0.000000,0,4,0,9941,0,0,0,1.000000,2485.250000,0,4,0,9941,372.750,852,beta_scale_calibration,BG1_first4_high_rate,G,6,9,9,7,2.212,2,0.904159,0-2-1-3,200,4,True,71
G_g2.212_b3,fixed,4.9,4,3,0.75000000,0.30064184,0.95441274,63,0.0018643466,11.500000,0.500000,10.000000,12,0.750000,0,1,3,9941,0,0,0,1.000000,2485.250000,3,1,7464,2477,816.500,852,beta_scale_calibration,BG1_first4_high_rate,G,6,9,9,7,2.212,3,1.356239,0-2-1-3,200,4,True,71
G_g2.212_b4,fixed,4.9,4,4,1.00000000,0.51010916,1.00000000,300,0.0088778409,12.000000,0.000000,0.000000,12,1.000000,0,0,4,9941,0,0,0,1.000000,2485.250000,4,0,9941,0,852.000,852,beta_scale_calibration,BG1_first4_high_rate,G,6,9,9,7,2.212,4,1.808318,0-2-1-3,200,4,True,71
