label,model,EbN0_dB,blocks,block_errors,BLER,BLER_CI95_low,BLER_CI95_high,bit_errors_info,BER,avg_iterations,avg_iteration_se,avg_success_iterations,max_iterations_observed,fraction_reaching_max_iterations,undetected_errors,syndrome_pass_count,convergence_failures,channel_saturation_count,channel_quantizer_clip_count,app_init_saturation_count,q_sub_saturation_count,min_input_clip_count,check_magnitude_clip_count,app_add_saturation_count,app_update_saturation_count,saturation_block_fraction,saturation_events_per_block,saturation_error_blocks,saturation_clean_blocks,saturation_error_events,saturation_clean_events,expected_core_cycles,worst_configured_core_cycles,stage,profile,candidate,config_id,w_CH,w_APP,w_q,w_M,channel_gain,ch_to_app_shift,beta,beta_equiv,clip_fraction_at_4p4,layer_order,requested_stop_errors,requested_stop_blocks,requested_stop_completed,iteration_boundary_cycles
C_ch5_app7_q7_m6_g0.65_s0_b0,fixed,4.4,16,5,0.31250000,0.14164644,0.55595644,932,0.0068951231,9.687500,0.568028,8.636364,12,0.375000,0,11,5,171,171,0,0,0,0,0,0,1.000000,10.687500,5,11,44,127,687.812,852,screening_4p4,BG1_first4_high_rate,C,C_ch5_app7_q7_m6_g0.65_s0_b0,5,7,7,6,0.65,0,0,0.000000,0.001019,0-2-1-3,200,16,True,71
C_ch5_app7_q7_m6_g0.65_s0_b1,fixed,4.4,16,16,1.00000000,0.80639232,1.00000000,1216,0.0089962121,12.000000,0.000000,0.000000,12,1.000000,0,0,16,171,171,0,0,0,0,0,0,1.000000,10.687500,16,0,171,0,852.000,852,screening_4p4,BG1_first4_high_rate,C,C_ch5_app7_q7_m6_g0.65_s0_b1,5,7,7,6,0.65,0,1,1.538462,0.001019,0-2-1-3,200,16,True,71
C_ch5_app7_q7_m6_g0.759_s0_b0,fixed,4.4,16,4,0.25000000,0.10182067,0.49498317,827,0.0061183120,9.187500,0.534000,8.250000,12,0.250000,0,12,4,1579,1579,0,0,0,0,131,131,1.000000,106.875000,4,12,422,1288,652.312,852,screening_4p4,BG1_first4_high_rate,C,C_ch5_app7_q7_m6_g0.759_s0_b0,5,7,7,6,0.759,0,0,0.000000,0.010010,0-2-1-3,200,16,True,71
C_ch5_app7_q7_m6_g0.759_s0_b1,fixed,4.4,16,16,1.00000000,0.80639232,1.00000000,1399,0.0103500829,12.000000,0.000000,0.000000,12,1.000000,0,0,16,1579,1579,0,0,0,0,0,0,1.000000,98.687500,16,0,1579,0,852.000,852,screening_4p4,BG1_first4_high_rate,C,C_ch5_app7_q7_m6_g0.759_s0_b1,5,7,7,6,0.759,0,1,1.317523,0.010010,0-2-1-3,200,16,True,71
C_ch5_app7_q7_m6_g0.896_s0_b0,fixed,4.4,16,5,0.31250000,0.14164644,0.55595644,886,0.0065548059,9.125000,0.569173,7.818182,12,0.312500,0,11,5,8113,8113,0,0,0,0,364,364,1.000000,529.812500,5,11,2552,5925,647.875,852,screening_4p4,BG1_first4_high_rate,C,C_ch5_app7_q7_m6_g0.896_s0_b0,5,7,7,6,0.896,0,0,0.000000,0.049999,0-2-1-3,200,16,True,71
C_ch5_app7_q7_m6_g0.896_s0_b1,fixed,4.4,16,16,1.00000000,0.80639232,1.00000000,1480,0.0109493371,12.000000,0.000000,0.000000,12,1.000000,0,0,16,8113,8113,0,0,0,0,0,0,1.000000,507.062500,16,0,8113,0,852.000,852,screening_4p4,BG1_first4_high_rate,C,C_ch5_app7_q7_m6_g0.896_s0_b1,5,7,7,6,0.896,0,1,1.116071,0.049999,0-2-1-3,200,16,True,71
C_ch5_app7_q7_m6_g0.99_s0_b0,fixed,4.4,16,4,0.25000000,0.10182067,0.49498317,831,0.0061479048,9.000000,0.547723,8.000000,12,0.250000,0,12,4,15994,15994,0,7,0,0,16700,16700,1.000000,2043.812500,4,12,4049,28652,639.000,852,screening_4p4,BG1_first4_high_rate,C,C_ch5_app7_q7_m6_g0.99_s0_b0,5,7,7,6,0.99,0,0,0.000000,0.100027,0-2-1-3,200,16,True,71
C_ch5_app7_q7_m6_g0.99_s0_b1,fixed,4.4,16,15,0.93750000,0.71671262,0.98888066,1364,0.0100911458,12.000000,0.000000,12.000000,12,1.000000,0,1,15,15994,15994,0,0,0,0,0,0,1.000000,999.625000,15,1,14998,996,852.000,852,screening_4p4,BG1_first4_high_rate,C,C_ch5_app7_q7_m6_g0.99_s0_b1,5,7,7,6,0.99,0,1,1.010101,0.100027,0-2-1-3,200,16,True,71
C_ch5_app7_q7_m6_g1.137_s0_b0,fixed,4.4,16,3,0.18750000,0.06591599,0.43008881,610,0.0045129025,8.687500,0.582514,7.923077,12,0.250000,0,13,3,31885,31885,0,38,0,0,21859,21859,1.000000,3361.375000,3,13,5995,47787,616.812,852,screening_4p4,BG1_first4_high_rate,C,C_ch5_app7_q7_m6_g1.137_s0_b0,5,7,7,6,1.137,0,0,0.000000,0.199820,0-2-1-3,200,16,True,71
C_ch5_app7_q7_m6_g1.137_s0_b1,fixed,4.4,16,9,0.56250000,0.33178556,0.76901348,450,0.0033291903,11.250000,0.322749,10.285714,12,0.687500,0,7,9,31885,31885,0,0,0,0,0,0,1.000000,1992.812500,9,7,17943,13942,798.750,852,screening_4p4,BG1_first4_high_rate,C,C_ch5_app7_q7_m6_g1.137_s0_b1,5,7,7,6,1.137,0,1,0.879507,0.199820,0-2-1-3,200,16,True,71
C_ch5_app7_q7_m6_g0.65_s1_b0,fixed,4.4,16,5,0.31250000,0.14164644,0.55595644,932,0.0068951231,9.687500,0.568028,8.636364,12,0.375000,0,11,5,171,171,0,37,0,0,40552,40552,1.000000,2547.500000,5,11,44,40716,687.812,852,screening_4p4,BG1_first4_high_rate,C,C_ch5_app7_q7_m6_g0.65_s1_b0,5,7,7,6,0.65,1,0,0.000000,0.001019,0-2-1-3,200,16,True,71
C_ch5_app7_q7_m6_g0.65_s1_b1,fixed,4.4,16,5,0.31250000,0.14164644,0.55595644,131,0.0009691643,10.000000,0.447214,9.090909,12,0.375000,0,11,5,171,171,0,5,0,0,17484,17484,1.000000,1103.750000,5,11,7686,9974,710.000,852,screening_4p4,BG1_first4_high_rate,C,C_ch5_app7_q7_m6_g0.65_s1_b1,5,7,7,6,0.65,1,1,0.769231,0.001019,0-2-1-3,200,16,True,71
C_ch5_app7_q7_m6_g0.759_s1_b0,fixed,4.4,16,4,0.25000000,0.10182067,0.49498317,827,0.0061183120,9.187500,0.534000,8.250000,12,0.250000,0,12,4,1579,1579,0,145,0,0,58634,58634,1.000000,3772.375000,4,12,422,59936,652.312,852,screening_4p4,BG1_first4_high_rate,C,C_ch5_app7_q7_m6_g0.759_s1_b0,5,7,7,6,0.759,1,0,0.000000,0.010010,0-2-1-3,200,16,True,71
C_ch5_app7_q7_m6_g0.759_s1_b1,fixed,4.4,16,0,0.00000000,0.00000000,0.19360768,0,0.0000000000,8.312500,0.444585,8.312500,12,0.062500,0,16,0,1579,1579,0,35,0,0,43893,43893,1.000000,2844.187500,0,16,0,45507,590.188,852,screening_4p4,BG1_first4_high_rate,C,C_ch5_app7_q7_m6_g0.759_s1_b1,5,7,7,6,0.759,1,1,0.658762,0.010010,0-2-1-3,200,16,True,71
C_ch5_app7_q7_m6_g0.759_s1_b2,fixed,4.4,16,16,1.00000000,0.80639232,1.00000000,1399,0.0103500829,12.000000,0.000000,0.000000,12,1.000000,0,0,16,1579,1579,0,0,0,0,0,0,1.000000,98.687500,16,0,1579,0,852.000,852,screening_4p4,BG1_first4_high_rate,C,C_ch5_app7_q7_m6_g0.759_s1_b2,5,7,7,6,0.759,1,2,1.317523,0.010010,0-2-1-3,200,16,True,71
C_ch5_app7_q7_m6_g0.896_s1_b0,fixed,4.4,16,5,0.31250000,0.14164644,0.55595644,886,0.0065548059,9.125000,0.569173,7.818182,12,0.312500,0,11,5,8113,8113,0,1002,0,0,153174,153174,1.000000,10143.062500,5,11,2581,159708,647.875,852,screening_4p4,BG1_first4_high_rate,C,C_ch5_app7_q7_m6_g0.896_s1_b0,5,7,7,6,0.896,1,0,0.000000,0.049999,0-2-1-3,200,16,True,71
C_ch5_app7_q7_m6_g0.896_s1_b1,fixed,4.4,16,1,0.06250000,0.01111934,0.28328738,8255,0.0610721473,7.750000,0.423281,7.466667,12,0.062500,0,15,1,8113,8113,0,709,492,492,140470,140470,1.000000,9361.500000,1,15,39013,110771,550.250,852,screening_4p4,BG1_first4_high_rate,C,C_ch5_app7_q7_m6_g0.896_s1_b1,5,7,7,6,0.896,1,1,0.558036,0.049999,0-2-1-3,200,16,True,71
C_ch5_app7_q7_m6_g0.896_s1_b2,fixed,4.4,16,16,1.00000000,0.80639232,1.00000000,1480,0.0109493371,12.000000,0.000000,0.000000,12,1.000000,0,0,16,8113,8113,0,0,0,0,0,0,1.000000,507.062500,16,0,8113,0,852.000,852,screening_4p4,BG1_first4_high_rate,C,C_ch5_app7_q7_m6_g0.896_s1_b2,5,7,7,6,0.896,1,2,1.116071,0.049999,0-2-1-3,200,16,True,71
C_ch5_app7_q7_m6_g0.99_s1_b0,fixed,4.4,16,6,0.37500000,0.18481233,0.61358959,16098,0.1190962358,9.312500,0.603592,7.700000,12,0.375000,0,10,6,15994,15994,0,2428,230,230,206290,206290,1.000000,14058.875000,6,10,74706,150236,661.188,852,screening_4p4,BG1_first4_high_rate,C,C_ch5_app7_q7_m6_g0.99_s1_b0,5,7,7,6,0.99,1,0,0.000000,0.100027,0-2-1-3,200,16,True,71
C_ch5_app7_q7_m6_g0.99_s1_b1,fixed,4.4,16,1,0.06250000,0.01111934,0.28328738,8266,0.0611535275,7.250000,0.451848,6.933333,12,0.062500,0,15,1,15994,15994,0,936,628,628,140185,140185,1.000000,9858.937500,1,15,40446,117297,514.750,852,screening_4p4,BG1_first4_high_rate,C,C_ch5_app7_q7_m6_g0.99_s1_b1,5,7,7,6,0.99,1,1,0.505051,0.100027,0-2-1-3,200,16,True,71
C_ch5_app7_q7_m6_g0.99_s1_b2,fixed,4.4,16,15,0.93750000,0.71671262,0.98888066,1364,0.0100911458,12.000000,0.000000,12.000000,12,1.000000,0,1,15,15994,15994,0,0,0,0,732,732,1.000000,1045.375000,15,1,14998,1728,852.000,852,screening_4p4,BG1_first4_high_rate,C,C_ch5_app7_q7_m6_g0.99_s1_b2,5,7,7,6,0.99,1,2,1.010101,0.100027,0-2-1-3,200,16,True,71
C_ch5_app7_q7_m6_g1.137_s1_b0,fixed,4.4,16,4,0.25000000,0.10182067,0.49498317,8278,0.0612423059,8.812500,0.613859,7.750000,12,0.312500,0,12,4,31885,31885,0,3104,130,130,197330,197330,1.000000,14528.062500,4,12,42143,190306,625.688,852,screening_4p4,BG1_first4_high_rate,C,C_ch5_app7_q7_m6_g1.137_s1_b0,5,7,7,6,1.137,1,0,0.000000,0.199820,0-2-1-3,200,16,True,71
C_ch5_app7_q7_m6_g1.137_s1_b1,fixed,4.4,16,1,0.06250000,0.01111934,0.28328738,8033,0.0594297467,7.125000,0.464354,6.800000,12,0.062500,0,15,1,31885,31885,0,1995,339,339,252900,252900,1.000000,17944.937500,1,15,39557,247562,505.875,852,screening_4p4,BG1_first4_high_rate,C,C_ch5_app7_q7_m6_g1.137_s1_b1,5,7,7,6,1.137,1,1,0.439754,0.199820,0-2-1-3,200,16,True,71
C_ch5_app7_q7_m6_g1.137_s1_b2,fixed,4.4,16,9,0.56250000,0.33178556,0.76901348,450,0.0033291903,11.250000,0.322749,10.285714,12,0.687500,0,7,9,31885,31885,0,60,0,0,49851,49851,1.000000,5112.250000,9,7,29599,52197,798.750,852,screening_4p4,BG1_first4_high_rate,C,C_ch5_app7_q7_m6_g1.137_s1_b2,5,7,7,6,1.137,1,2,0.879507,0.199820,0-2-1-3,200,16,True,71
C_ch5_app7_q7_m6_g0.65_s2_b0,fixed,4.4,16,11,0.68750000,0.44404356,0.85835356,29052,0.2149325284,10.750000,0.536190,8.000000,12,0.687500,0,5,11,171,171,0,12184,136,136,340143,340143,1.000000,22039.625000,11,5,203626,149008,763.250,852,screening_4p4,BG1_first4_high_rate,C,C_ch5_app7_q7_m6_g0.65_s2_b0,5,7,7,6,0.65,2,0,0.000000,0.001019,0-2-1-3,200,16,True,71
C_ch5_app7_q7_m6_g0.65_s2_b1,fixed,4.4,16,1,0.06250000,0.01111934,0.28328738,7989,0.0591042259,7.000000,0.465475,6.666667,12,0.062500,0,15,1,171,171,0,8080,471,471,352439,352439,1.000000,22572.562500,1,15,44042,317119,497.000,852,screening_4p4,BG1_first4_high_rate,C,C_ch5_app7_q7_m6_g0.65_s2_b1,5,7,7,6,0.65,2,1,0.384615,0.001019,0-2-1-3,200,16,True,71
C_ch5_app7_q7_m6_g0.65_s2_b2,fixed,4.4,16,5,0.31250000,0.14164644,0.55595644,131,0.0009691643,10.000000,0.447214,9.090909,12,0.375000,0,11,5,171,171,0,2962,0,0,257798,257798,1.000000,16308.187500,5,11,53473,207458,710.000,852,screening_4p4,BG1_first4_high_rate,C,C_ch5_app7_q7_m6_g0.65_s2_b2,5,7,7,6,0.65,2,2,0.769231,0.001019,0-2-1-3,200,16,True,71
C_ch5_app7_q7_m6_g0.759_s2_b0,fixed,4.4,16,13,0.81250000,0.56991119,0.93408401,40796,0.3018169981,11.250000,0.442531,8.000000,12,0.812500,0,3,13,1579,1579,0,25767,138,138,378573,378573,1.000000,25378.562500,13,3,319612,86445,798.750,852,screening_4p4,BG1_first4_high_rate,C,C_ch5_app7_q7_m6_g0.759_s2_b0,5,7,7,6,0.759,2,0,0.000000,0.010010,0-2-1-3,200,16,True,71
C_ch5_app7_q7_m6_g0.759_s2_b1,fixed,4.4,16,1,0.06250000,0.01111934,0.28328738,7875,0.0582608310,6.937500,0.478441,6.600000,12,0.062500,0,15,1,1579,1579,0,20802,401,401,459275,459275,1.000000,30128.562500,1,15,46152,435905,492.562,852,screening_4p4,BG1_first4_high_rate,C,C_ch5_app7_q7_m6_g0.759_s2_b1,5,7,7,6,0.759,2,1,0.329381,0.010010,0-2-1-3,200,16,True,71
C_ch5_app7_q7_m6_g0.759_s2_b2,fixed,4.4,16,1,0.06250000,0.01111934,0.28328738,7980,0.0590376420,8.500000,0.500000,8.266667,12,0.125000,0,15,1,1579,1579,0,10107,378,378,459046,459046,1.000000,29444.375000,1,15,47473,423637,603.500,852,screening_4p4,BG1_first4_high_rate,C,C_ch5_app7_q7_m6_g0.759_s2_b2,5,7,7,6,0.759,2,2,0.658762,0.010010,0-2-1-3,200,16,True,71
C_ch5_app7_q7_m6_g0.759_s2_b3,fixed,4.4,16,15,0.93750000,0.71671262,0.98888066,1508,0.0111564867,11.937500,0.062500,11.000000,12,0.937500,0,1,15,1579,1579,0,729,0,0,25284,25284,1.000000,1724.500000,15,1,12176,15416,847.562,852,screening_4p4,BG1_first4_high_rate,C,C_ch5_app7_q7_m6_g0.759_s2_b3,5,7,7,6,0.759,2,3,0.988142,0.010010,0-2-1-3,200,16,True,71
C_ch5_app7_q7_m6_g0.896_s2_b0,fixed,4.4,16,16,1.00000000,0.80639232,1.00000000,22111,0.1635816170,12.000000,0.000000,0.000000,12,1.000000,0,0,16,8113,8113,0,42096,15,15,332517,332517,1.000000,23921.312500,16,0,382741,0,852.000,852,screening_4p4,BG1_first4_high_rate,C,C_ch5_app7_q7_m6_g0.896_s2_b0,5,7,7,6,0.896,2,0,0.000000,0.049999,0-2-1-3,200,16,True,71
C_ch5_app7_q7_m6_g0.896_s2_b1,fixed,4.4,16,6,0.37500000,0.18481233,0.61358959,40885,0.3024754380,8.375000,0.752080,6.200000,12,0.375000,0,10,6,8113,8113,0,48060,726,726,630384,630384,1.000000,42955.187500,6,10,285772,401511,594.625,852,screening_4p4,BG1_first4_high_rate,C,C_ch5_app7_q7_m6_g0.896_s2_b1,5,7,7,6,0.896,2,1,0.279018,0.049999,0-2-1-3,200,16,True,71
C_ch5_app7_q7_m6_g0.896_s2_b2,fixed,4.4,16,3,0.18750000,0.06591599,0.43008881,23028,0.1703657670,8.250000,0.559017,7.384615,12,0.187500,0,13,3,8113,8113,0,27991,626,626,684961,684961,1.000000,45105.687500,3,13,157646,564045,585.750,852,screening_4p4,BG1_first4_high_rate,C,C_ch5_app7_q7_m6_g0.896_s2_b2,5,7,7,6,0.896,2,2,0.558036,0.049999,0-2-1-3,200,16,True,71
C_ch5_app7_q7_m6_g0.896_s2_b3,fixed,4.4,16,7,0.43750000,0.23098652,0.66821444,7923,0.0586159446,10.500000,0.408248,9.333333,12,0.437500,0,9,7,8113,8113,0,15197,54,54,494824,494824,1.000000,32386.750000,7,9,182672,335516,745.500,852,screening_4p4,BG1_first4_high_rate,C,C_ch5_app7_q7_m6_g0.896_s2_b3,5,7,7,6,0.896,2,3,0.837054,0.049999,0-2-1-3,200,16,True,71
C_ch5_app7_q7_m6_g0.99_s2_b0,fixed,4.4,16,16,1.00000000,0.80639232,1.00000000,13642,0.1009262547,12.000000,0.000000,0.000000,12,1.000000,0,0,16,15994,15994,0,52072,20,20,316542,316542,1.000000,24039.250000,16,0,384628,0,852.000,852,screening_4p4,BG1_first4_high_rate,C,C_ch5_app7_q7_m6_g0.99_s2_b0,5,7,7,6,0.99,2,0,0.000000,0.100027,0-2-1-3,200,16,True,71
C_ch5_app7_q7_m6_g0.99_s2_b1,fixed,4.4,16,10,0.62500000,0.38641041,0.81518767,46033,0.3405613755,9.875000,0.735272,6.333333,12,0.625000,0,6,10,15994,15994,0,65464,747,747,629183,629183,1.000000,44461.750000,10,6,444775,266613,701.125,852,screening_4p4,BG1_first4_high_rate,C,C_ch5_app7_q7_m6_g0.99_s2_b1,5,7,7,6,0.99,2,1,0.252525,0.100027,0-2-1-3,200,16,True,71
C_ch5_app7_q7_m6_g0.99_s2_b2,fixed,4.4,16,5,0.31250000,0.14164644,0.55595644,33149,0.2452429569,8.437500,0.682939,6.818182,12,0.312500,0,11,5,15994,15994,0,40041,865,865,677722,677722,1.000000,45913.875000,5,11,257445,477177,599.062,852,screening_4p4,BG1_first4_high_rate,C,C_ch5_app7_q7_m6_g0.99_s2_b2,5,7,7,6,0.99,2,2,0.505051,0.100027,0-2-1-3,200,16,True,71
C_ch5_app7_q7_m6_g0.99_s2_b3,fixed,4.4,16,6,0.37500000,0.18481233,0.61358959,22871,0.1692042495,9.812500,0.534000,8.500000,12,0.437500,0,10,6,15994,15994,0,31086,537,537,693147,693147,1.000000,46297.750000,6,10,275257,465507,696.688,852,screening_4p4,BG1_first4_high_rate,C,C_ch5_app7_q7_m6_g0.99_s2_b3,5,7,7,6,0.99,2,3,0.757576,0.100027,0-2-1-3,200,16,True,71
C_ch5_app7_q7_m6_g1.137_s2_b0,fixed,4.4,16,16,1.00000000,0.80639232,1.00000000,11037,0.0816539418,12.000000,0.000000,0.000000,12,1.000000,0,0,16,31885,31885,0,64361,6,6,320402,320402,1.000000,26040.875000,16,0,416654,0,852.000,852,screening_4p4,BG1_first4_high_rate,C,C_ch5_app7_q7_m6_g1.137_s2_b0,5,7,7,6,1.137,2,0,0.000000,0.199820,0-2-1-3,200,16,True,71
C_ch5_app7_q7_m6_g1.137_s2_b1,fixed,4.4,16,16,1.00000000,0.80639232,1.00000000,41053,0.3037183357,12.000000,0.000000,0.000000,12,1.000000,0,0,16,31885,31885,0,83188,223,223,541980,541980,1.000000,41079.750000,16,0,657276,0,852.000,852,screening_4p4,BG1_first4_high_rate,C,C_ch5_app7_q7_m6_g1.137_s2_b1,5,7,7,6,1.137,2,1,0.219877,0.199820,0-2-1-3,200,16,True,71
C_ch5_app7_q7_m6_g1.137_s2_b2,fixed,4.4,16,11,0.68750000,0.44404356,0.85835356,47623,0.3523245147,10.000000,0.769199,5.600000,12,0.687500,0,5,11,31885,31885,0,59075,674,674,672536,672536,1.000000,47760.625000,11,5,541092,223078,710.000,852,screening_4p4,BG1_first4_high_rate,C,C_ch5_app7_q7_m6_g1.137_s2_b2,5,7,7,6,1.137,2,2,0.439754,0.199820,0-2-1-3,200,16,True,71
C_ch5_app7_q7_m6_g1.137_s2_b3,fixed,4.4,16,5,0.31250000,0.14164644,0.55595644,26768,0.1980350379,9.000000,0.625833,7.636364,12,0.312500,0,11,5,31885,31885,0,51386,342,342,788424,788424,1.000000,54502.312500,5,11,293484,578553,639.000,852,screening_4p4,BG1_first4_high_rate,C,C_ch5_app7_q7_m6_g1.137_s2_b3,5,7,7,6,1.137,2,3,0.659631,0.199820,0-2-1-3,200,16,True,71
C_ch5_app7_q7_m6_g1.137_s2_b4,fixed,4.4,16,9,0.56250000,0.33178556,0.76901348,451,0.0033365885,11.250000,0.322749,10.285714,12,0.687500,0,7,9,31885,31885,0,16726,0,0,503652,503652,1.000000,34516.437500,9,7,197527,354736,798.750,852,screening_4p4,BG1_first4_high_rate,C,C_ch5_app7_q7_m6_g1.137_s2_b4,5,7,7,6,1.137,2,4,0.879507,0.199820,0-2-1-3,200,16,True,71
D_ch5_app8_q8_m6_g0.65_s0_b0,fixed,4.4,16,5,0.31250000,0.14164644,0.55595644,932,0.0068951231,9.687500,0.568028,8.636364,12,0.375000,0,11,5,171,171,0,0,0,0,0,0,1.000000,10.687500,5,11,44,127,687.812,852,screening_4p4,BG1_first4_high_rate,D,D_ch5_app8_q8_m6_g0.65_s0_b0,5,8,8,6,0.65,0,0,0.000000,0.001019,0-2-1-3,200,16,True,71
D_ch5_app8_q8_m6_g0.65_s0_b1,fixed,4.4,16,16,1.00000000,0.80639232,1.00000000,1216,0.0089962121,12.000000,0.000000,0.000000,12,1.000000,0,0,16,171,171,0,0,0,0,0,0,1.000000,10.687500,16,0,171,0,852.000,852,screening_4p4,BG1_first4_high_rate,D,D_ch5_app8_q8_m6_g0.65_s0_b1,5,8,8,6,0.65,0,1,1.538462,0.001019,0-2-1-3,200,16,True,71
D_ch5_app8_q8_m6_g0.759_s0_b0,fixed,4.4,16,4,0.25000000,0.10182067,0.49498317,827,0.0061183120,9.187500,0.534000,8.250000,12,0.250000,0,12,4,1579,1579,0,0,0,0,0,0,1.000000,98.687500,4,12,422,1157,652.312,852,screening_4p4,BG1_first4_high_rate,D,D_ch5_app8_q8_m6_g0.759_s0_b0,5,8,8,6,0.759,0,0,0.000000,0.010010,0-2-1-3,200,16,True,71
D_ch5_app8_q8_m6_g0.759_s0_b1,fixed,4.4,16,16,1.00000000,0.80639232,1.00000000,1399,0.0103500829,12.000000,0.000000,0.000000,12,1.000000,0,0,16,1579,1579,0,0,0,0,0,0,1.000000,98.687500,16,0,1579,0,852.000,852,screening_4p4,BG1_first4_high_rate,D,D_ch5_app8_q8_m6_g0.759_s0_b1,5,8,8,6,0.759,0,1,1.317523,0.010010,0-2-1-3,200,16,True,71
D_ch5_app8_q8_m6_g0.896_s0_b0,fixed,4.4,16,5,0.31250000,0.14164644,0.55595644,886,0.0065548059,9.125000,0.569173,7.818182,12,0.312500,0,11,5,8113,8113,0,0,0,0,0,0,1.000000,507.062500,5,11,2552,5561,647.875,852,screening_4p4,BG1_first4_high_rate,D,D_ch5_app8_q8_m6_g0.896_s0_b0,5,8,8,6,0.896,0,0,0.000000,0.049999,0-2-1-3,200,16,True,71
D_ch5_app8_q8_m6_g0.896_s0_b1,fixed,4.4,16,16,1.00000000,0.80639232,1.00000000,1480,0.0109493371,12.000000,0.000000,0.000000,12,1.000000,0,0,16,8113,8113,0,0,0,0,0,0,1.000000,507.062500,16,0,8113,0,852.000,852,screening_4p4,BG1_first4_high_rate,D,D_ch5_app8_q8_m6_g0.896_s0_b1,5,8,8,6,0.896,0,1,1.116071,0.049999,0-2-1-3,200,16,True,71
D_ch5_app8_q8_m6_g0.99_s0_b0,fixed,4.4,16,4,0.25000000,0.10182067,0.49498317,831,0.0061479048,9.000000,0.547723,8.000000,12,0.250000,0,12,4,15994,15994,0,0,364,364,0,0,1.000000,1022.375000,4,12,4049,12309,639.000,852,screening_4p4,BG1_first4_high_rate,D,D_ch5_app8_q8_m6_g0.99_s0_b0,5,8,8,6,0.99,0,0,0.000000,0.100027,0-2-1-3,200,16,True,71
D_ch5_app8_q8_m6_g0.99_s0_b1,fixed,4.4,16,15,0.93750000,0.71671262,0.98888066,1364,0.0100911458,12.000000,0.000000,12.000000,12,1.000000,0,1,15,15994,15994,0,0,0,0,0,0,1.000000,999.625000,15,1,14998,996,852.000,852,screening_4p4,BG1_first4_high_rate,D,D_ch5_app8_q8_m6_g0.99_s0_b1,5,8,8,6,0.99,0,1,1.010101,0.100027,0-2-1-3,200,16,True,71
D_ch5_app8_q8_m6_g1.137_s0_b0,fixed,4.4,16,3,0.18750000,0.06591599,0.43008881,610,0.0045129025,8.687500,0.582514,7.923077,12,0.250000,0,13,3,31885,31885,0,0,2485,2485,2,2,1.000000,2148.250000,3,13,5995,28377,616.812,852,screening_4p4,BG1_first4_high_rate,D,D_ch5_app8_q8_m6_g1.137_s0_b0,5,8,8,6,1.137,0,0,0.000000,0.199820,0-2-1-3,200,16,True,71
D_ch5_app8_q8_m6_g1.137_s0_b1,fixed,4.4,16,9,0.56250000,0.33178556,0.76901348,450,0.0033291903,11.250000,0.322749,10.285714,12,0.687500,0,7,9,31885,31885,0,0,0,0,0,0,1.000000,1992.812500,9,7,17943,13942,798.750,852,screening_4p4,BG1_first4_high_rate,D,D_ch5_app8_q8_m6_g1.137_s0_b1,5,8,8,6,1.137,0,1,0.879507,0.199820,0-2-1-3,200,16,True,71
D_ch5_app8_q8_m6_g0.65_s1_b0,fixed,4.4,16,5,0.31250000,0.14164644,0.55595644,932,0.0068951231,9.687500,0.568028,8.636364,12,0.375000,0,11,5,171,171,0,0,2970,2970,0,0,1.000000,196.312500,5,11,44,3097,687.812,852,screening_4p4,BG1_first4_high_rate,D,D_ch5_app8_q8_m6_g0.65_s1_b0,5,8,8,6,0.65,1,0,0.000000,0.001019,0-2-1-3,200,16,True,71
D_ch5_app8_q8_m6_g0.65_s1_b1,fixed,4.4,16,5,0.31250000,0.14164644,0.55595644,131,0.0009691643,10.000000,0.447214,9.090909,12,0.375000,0,11,5,171,171,0,0,532,532,0,0,1.000000,43.937500,5,11,236,467,710.000,852,screening_4p4,BG1_first4_high_rate,D,D_ch5_app8_q8_m6_g0.65_s1_b1,5,8,8,6,0.65,1,1,0.769231,0.001019,0-2-1-3,200,16,True,71
D_ch5_app8_q8_m6_g0.759_s1_b0,fixed,4.4,16,4,0.25000000,0.10182067,0.49498317,827,0.0061183120,9.187500,0.534000,8.250000,12,0.250000,0,12,4,1579,1579,0,0,7957,7957,131,131,1.000000,604.187500,4,12,422,9245,652.312,852,screening_4p4,BG1_first4_high_rate,D,D_ch5_app8_q8_m6_g0.759_s1_b0,5,8,8,6,0.759,1,0,0.000000,0.010010,0-2-1-3,200,16,True,71
D_ch5_app8_q8_m6_g0.759_s1_b1,fixed,4.4,16,0,0.00000000,0.00000000,0.19360768,0,0.0000000000,8.312500,0.444585,8.312500,12,0.062500,0,16,0,1579,1579,0,0,6186,6186,39,39,1.000000,487.750000,0,16,0,7804,590.188,852,screening_4p4,BG1_first4_high_rate,D,D_ch5_app8_q8_m6_g0.759_s1_b1,5,8,8,6,0.759,1,1,0.658762,0.010010,0-2-1-3,200,16,True,71
D_ch5_app8_q8_m6_g0.759_s1_b2,fixed,4.4,16,16,1.00000000,0.80639232,1.00000000,1399,0.0103500829,12.000000,0.000000,0.000000,12,1.000000,0,0,16,1579,1579,0,0,0,0,0,0,1.000000,98.687500,16,0,1579,0,852.000,852,screening_4p4,BG1_first4_high_rate,D,D_ch5_app8_q8_m6_g0.759_s1_b2,5,8,8,6,0.759,1,2,1.317523,0.010010,0-2-1-3,200,16,True,71
